link,title,full_date,print_date,sort_date,month,location,location_search,info,name,favicon,root,max_date,dupl_count,end_date,update_date
http://www.margamcountrypark.co.uk//2128?event_id=34297,Luminate,Sat 17 Dec 2022,Sat 17 Dec,2022-12-17,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://www.visitthevale.com/events/oh-holy-night-live-nativity-at-porthkerry,Oh Holy Night - Live Nativity At Porthkerry,"December 17, 2022/December 17, 2022",Sat 17 Dec - Sat 17 Dec,2022-12-17,,"Porthkerry Country Park, Park Rd, Barry",Porthkerry Country Park  Park Rd  Barry,Join us for O Holy Night - a living nativity journey that breaths new life into the traditional nativity story.,Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-12-17,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36191,'Elf Me' Workshops,Sat 17 Dec 2022,Sat 17 Dec,2022-12-17,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"The ultimate Christmas experience which will transform YOU into a Margam Park Elf! Perfect for budding elves aged 3-12 years old who want to become official little helpers of Father Christmas. Expect fun, laughter, games, arts & crafts. Transform into a certified elf, complete with rosy red cheeks ready for Christmas action! The workshops are in Margam Castle (Drawing Room and Dining Room) and start at 9.15am, 11.30am and 1.45pm on each day of the deer feeds – ticket price includes watching Santa feed the Margam deer feed. -Please arrive 15 minutes before the session starts. -Parking for the 9.15 am session will be to the rear of the Castle (cars will not be able to leave until the Deer feed has finished and the all clear is given - approx 11.30) . -Parking for the 11.30 am and 1.45 pm sessions are in the main car park, disabled parking options are available. -The castle rooms can be chilly so dress up warm! Children £15, Adult £5 (to include a hot drink and a mince pie!).",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,18,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36190,'Elf Me' Workshops,Sat 17 Dec 2022,Sat 17 Dec,2022-12-17,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"The ultimate Christmas experience which will transform YOU into a Margam Park Elf! Perfect for budding elves aged 3-12 years old who want to become official little helpers of Father Christmas. Expect fun, laughter, games, arts & crafts. Transform into a certified elf, complete with rosy red cheeks ready for Christmas action! The workshops are in Margam Castle (Drawing Room and Dining Room) and start at 9.15am, 11.30am and 1.45pm on each day of the deer feeds – ticket price includes watching Santa feed the Margam deer feed. -Please arrive 15 minutes before the session starts. -Parking for the 9.15 am session will be to the rear of the Castle (cars will not be able to leave until the Deer feed has finished and the all clear is given - approx 11.30) . -Parking for the 11.30 am and 1.45 pm sessions are in the main car park, disabled parking options are available. -The castle rooms can be chilly so dress up warm! Children £15, Adult £5 (to include a hot drink and a mince pie!).",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,18,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36200,Santa Deer Feeds,Sat 17 Dec 2022,Sat 17 Dec,2022-12-17,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Come and see Santa feed the deer at 11am. Dress up for a winter walk in the Park after you have seen him. See Santa feeding his deer at 11.00am. The Deer Feed will start promptly at 11am, please make sure that you arrive at least half an hour before to ensure you are in place on the Castle terrace. Latecomers may not be admitted, the Management reserves the right to refuse admission. Blue Badge Holders—Please arrive prior to 10.30am to ensure access to disabled car parking facilities located at the back of the castle. All dogs to be kept on leads. Following the Deer Feed, visit the Children's Village, Adventure Playground and Farm Trail.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,6,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36189,'Elf Me' Workshops,Sat 17 Dec 2022,Sat 17 Dec,2022-12-17,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"The ultimate Christmas experience which will transform YOU into a Margam Park Elf! Perfect for budding elves aged 3-12 years old who want to become official little helpers of Father Christmas. Expect fun, laughter, games, arts & crafts. Transform into a certified elf, complete with rosy red cheeks ready for Christmas action! The workshops are in Margam Castle (Drawing Room and Dining Room) and start at 9.15am, 11.30am and 1.45pm on each day of the deer feeds – ticket price includes watching Santa feed the Margam deer feed. -Please arrive 15 minutes before the session starts. -Parking for the 9.15 am session will be to the rear of the Castle (cars will not be able to leave until the Deer feed has finished and the all clear is given - approx 11.30) . -Parking for the 11.30 am and 1.45 pm sessions are in the main car park, disabled parking options are available. -The castle rooms can be chilly so dress up warm! Children £15, Adult £5 (to include a hot drink and a mince pie!).",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,18,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36193,'Elf Me' Workshops,Sun 18 Dec 2022,Sun 18 Dec,2022-12-18,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"The ultimate Christmas experience which will transform YOU into a Margam Park Elf! Perfect for budding elves aged 3-12 years old who want to become official little helpers of Father Christmas. Expect fun, laughter, games, arts & crafts. Transform into a certified elf, complete with rosy red cheeks ready for Christmas action! The workshops are in Margam Castle (Drawing Room and Dining Room) and start at 9.15am, 11.30am and 1.45pm on each day of the deer feeds – ticket price includes watching Santa feed the Margam deer feed. -Please arrive 15 minutes before the session starts. -Parking for the 9.15 am session will be to the rear of the Castle (cars will not be able to leave until the Deer feed has finished and the all clear is given - approx 11.30) . -Parking for the 11.30 am and 1.45 pm sessions are in the main car park, disabled parking options are available. -The castle rooms can be chilly so dress up warm! Children £15, Adult £5 (to include a hot drink and a mince pie!).",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,18,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36201,Santa Deer Feeds,Sun 18 Dec 2022,Sun 18 Dec,2022-12-18,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Come and see Santa feed the deer at 11am. Dress up for a winter walk in the Park after you have seen him. See Santa feeding his deer at 11.00am. The Deer Feed will start promptly at 11am, please make sure that you arrive at least half an hour before to ensure you are in place on the Castle terrace. Latecomers may not be admitted, the Management reserves the right to refuse admission. Blue Badge Holders—Please arrive prior to 10.30am to ensure access to disabled car parking facilities located at the back of the castle. All dogs to be kept on leads. Following the Deer Feed, visit the Children's Village, Adventure Playground and Farm Trail.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,6,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36192,'Elf Me' Workshops,Sun 18 Dec 2022,Sun 18 Dec,2022-12-18,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"The ultimate Christmas experience which will transform YOU into a Margam Park Elf! Perfect for budding elves aged 3-12 years old who want to become official little helpers of Father Christmas. Expect fun, laughter, games, arts & crafts. Transform into a certified elf, complete with rosy red cheeks ready for Christmas action! The workshops are in Margam Castle (Drawing Room and Dining Room) and start at 9.15am, 11.30am and 1.45pm on each day of the deer feeds – ticket price includes watching Santa feed the Margam deer feed. -Please arrive 15 minutes before the session starts. -Parking for the 9.15 am session will be to the rear of the Castle (cars will not be able to leave until the Deer feed has finished and the all clear is given - approx 11.30) . -Parking for the 11.30 am and 1.45 pm sessions are in the main car park, disabled parking options are available. -The castle rooms can be chilly so dress up warm! Children £15, Adult £5 (to include a hot drink and a mince pie!).",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,18,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34298,Luminate,Sun 18 Dec 2022,Sun 18 Dec,2022-12-18,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36194,'Elf Me' Workshops,Sun 18 Dec 2022,Sun 18 Dec,2022-12-18,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"The ultimate Christmas experience which will transform YOU into a Margam Park Elf! Perfect for budding elves aged 3-12 years old who want to become official little helpers of Father Christmas. Expect fun, laughter, games, arts & crafts. Transform into a certified elf, complete with rosy red cheeks ready for Christmas action! The workshops are in Margam Castle (Drawing Room and Dining Room) and start at 9.15am, 11.30am and 1.45pm on each day of the deer feeds – ticket price includes watching Santa feed the Margam deer feed. -Please arrive 15 minutes before the session starts. -Parking for the 9.15 am session will be to the rear of the Castle (cars will not be able to leave until the Deer feed has finished and the all clear is given - approx 11.30) . -Parking for the 11.30 am and 1.45 pm sessions are in the main car park, disabled parking options are available. -The castle rooms can be chilly so dress up warm! Children £15, Adult £5 (to include a hot drink and a mince pie!).",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,18,Sun 18 Dec,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34299,Luminate,Mon 19 Dec 2022,Mon 19 Dec,2022-12-19,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34300,Luminate,Tue 20 Dec 2022,Tue 20 Dec,2022-12-20,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34301,Luminate,Wed 21 Dec 2022,Wed 21 Dec,2022-12-21,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34302,Luminate,Thu 22 Dec 2022,Thu 22 Dec,2022-12-22,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34303,Luminate,Fri 23 Dec 2022,Fri 23 Dec,2022-12-23,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34304,Luminate,Sat 24 Dec 2022,Sat 24 Dec,2022-12-24,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34305,Luminate,Mon 26 Dec 2022,Mon 26 Dec,2022-12-26,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://cadw.gov.wales/reindeer-poo-trail,Reindeer Poo Trail,Tue 27 Dec 2022,Tue 27 Dec,2022-12-27,,Chepstow Castle,Chepstow Castle,"After another busy Christmas, Santa’s reindeers have been grazing and pooing (!) in Chepstow Castle! Find the poos and discover what each reindeer ate for Christmas, in this fun family trail. We encourage visitors to bring their own pencil, but one may be purchased in the shop otherwise.  ",Cadw,https://cadw.gov.wales/themes/custom/cadw/img/favicon/favicon.ico,https://cadw.gov.wales/ ,2022-12-27,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34307,Luminate,Wed 28 Dec 2022,Wed 28 Dec,2022-12-28,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34308,Luminate,Thu 29 Dec 2022,Thu 29 Dec,2022-12-29,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34309,Luminate,Fri 30 Dec 2022,Fri 30 Dec,2022-12-30,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34310,Luminate,Sat 31 Dec 2022,Sat 31 Dec,2022-12-31,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34311,Luminate,Sun 01 Jan 2023,Sun 01 Jan,2023-01-01,January,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34312,Luminate,Mon 02 Jan 2023,Mon 02 Jan,2023-01-02,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11687/St-Fagans-Ghost-Tours/,St Fagans Ghost Tours,"6, 13, 20 &  27 January 2023, 7pm","6, 13, 20 & 27 Jan",2023-01-06,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Hear true tales of ghostly encounters in and around the historic buildings. Also, hear of Welsh superstitions about death, mourning and ghosts, and discover why Wales could be the world's most haunted country!",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-03-03,3,Fri 03 Mar,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11711/Plygain-Service/,Plygain Service,"15 January 2023, 2pm",Sun 15 Jan,2023-01-15,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Join the congregation of Capel Minny Street at St Teilo's Church for a 'Plygain' Service in celebrat...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-01-15,1,,18 Nov 2022 11:32
https://museum.wales//whatson/digital/11793/Museum-Talks-The-National-Collection-of-Art-as-a-Digital-Experience-/,Museum Talks: The National Collection Of Art As A Digital Experience ,"19 January 2023, 6:00pm",Thu 19 Jan,2023-01-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"  Maddie Webb, Digital Art Documentation Curator,and Sara Treble-Parry, Project Administra...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-01-19,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11769/St-Fagans-Ghost-Tours/,St Fagans Ghost Tours,"3, 8 &  24 February 2023, 7pm","3, 8 & 24 Feb",2023-02-03,February,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Hear true tales of ghostly encounters in and around the historic buildings. Also, hear of Welsh superstitions about death, mourning and ghosts, and discover why Wales could be the world's most haunted country!",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-03-03,3,Fri 03 Mar,18 Nov 2022 11:32
https://museum.wales//slate/whatson/11428/Introduction-to-Blacksmithing/,Introduction To Blacksmithing,"5 February, 5 March &  2 April 2023, 10:00-3pm","5 Feb, 5 Mar & 2 Apr",2023-02-05,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Learn traditional metalwork skills on our heritage craft courses,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-05-13,2,Sat 13 May,18 Nov 2022 11:32
https://museum.wales//whatson/digital/11773/Museum-Sleepover-Dino-Nights-AT-HOME/,Museum Sleepover: Dino Nights! At Home,"11 & 12 February 2023, 2pm - 10am",Sat 11 Feb & Sun 12 Feb,2023-02-11,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP, You're invited to a very special sleepover – experience a fun-filled night at the Museum...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-02-11,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11791/St-Fagans-Ghost-Tours/,St Fagans Ghost Tours,"3, 17, 24 &  31 March 2023, 7pm & 31 March 8pm","3, 17, 24 & 31 Mar",2023-03-03,March,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Hear true tales of ghostly encounters in and around the historic buildings. Also, hear of Welsh superstitions about death, mourning and ghosts, and discover why Wales could be the world's most haunted country!",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-03-03,3,Fri 03 Mar,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11792/Beginners-Basket-Making/,Beginners Basket Making,"11 March 2023, 10:30 - 4pm",Sat 11 Mar,2023-03-11,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Berry basketCome and make this beautiful little basket suitable for complete beginners.  You wi...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2023-03-11,1,,18 Nov 2022 11:32
